Wavelength,Rhodophyceae_BAG1,Rhodophyceae_BAG2,Bare Mud_BM1,Bare Mud_BM2,Bare Mud_BM3,Bare Mud_BM4,Bare Mud_BM5,Bare Mud_BM6,Bare Mud_BM7,Bare Mud_BM8,Bare Mud_BM9,Bare Sediment_BS011,Bare Sediment_BS012,Bare Sediment_BS013,Bare Sediment_BS014,Bare Sediment_BS015,Bare Sediment_BS016,Bare Sediment_BS017,Bare Sediment_BS018,Bare Sediment_BS019,Bare Sediment_BS020,Bare Sediment_BS021,Bare Sediment_BS022,Bare Sediment_BS023,Bare Sediment_BS024,Bare Sediment_BS025,Bare Sediment_BS026,Bare Sediment_BS027,Bare Sediment_BS028,Bare Sediment_BS029,Bare Sediment_BS10,Bare Sediment_BS11,Bare Sediment_BS12,Bare Sediment_BS7,Bare Sediment_BS8,Bare Sediment_BS9,EUG_EUG1,EUG_EUG2,Ulvophyceae_GA2,Ulvophyceae_GAG1,Ulvophyceae_GAG2,Magnoliosida_MAGNO4,Magnoliosida_MAGNO5,Bacillariophyceae_MPB1,Phaeophyceae_PHEO1,Phaeophyceae_PHEO2,Phaeophyceae_PHEO3,Phaeophyceae_PHEO4,Ulvophyceae_TUL02,Ulvophyceae_TUL03,Ulvophyceae_TULV,Magnoliosida_TZ01,Magnoliosida_TZ02,Magnoliosida_TZ03,Magnoliosida_TZ04,Magnoliosida_TZ05,Magnoliosida_TZ06,Magnoliosida_TZ07,Ulvophyceae_ULV1,Magnoliosida_ZG1,Magnoliosida_ZG2,Magnoliosida_ZG3,Magnoliosida_ZW1,Magnoliosida_ZW2,Magnoliosida_ZW3,Magnoliosida_ZW4,Magnoliosida_ZW5
517,0.025263123911764707,0.026957309690909093,0.14785393942424244,0.1251791138831169,0.08963915692640693,0.08631684062770563,0.11910482828571428,0.08304016645454546,0.09275290945454545,0.09652786536363635,0.08867896554545454,0.07981674972727272,0.08241460790909091,0.07400478545454546,0.11622539818181819,0.11674715727272726,0.09204545454545454,0.11263636363636365,0.06791818181818182,0.09822727272727273,0.07892727272727272,0.05350909090909091,0.09226363636363635,0.12197362981818181,0.09961770463636363,0.08501402709090909,0.08485434463636364,0.07659566736363638,0.09777894736363636,0.09531720936363636,0.2395225410909091,0.12369582072727274,0.1294253080909091,0.2402715978181818,0.08256777672727272,0.2238274050909091,0.12742796598484848,0.11095031088181818,0.10472148781818182,0.0638085124795009,0.040376384818181815,0.05240827090909091,0.04927768827272727,0.05452719182683983,0.037122018454545457,0.03106983618181818,0.027885106454545453,0.030033844,0.06147958274193548,0.021448805540983606,0.041504720763636364,0.019255405597727274,0.022023265954545453,0.025118969023310022,0.031230850545454544,0.035089047856818184,0.030265274684090914,0.028979941918181817,0.042868056092424243,0.03951939440681818,0.04115146186363636,0.030474269193939398,0.06354103143850266,0.04554896917199017,0.053447537097107436,0.05574701420234604,0.12197334633481152
518,0.025333431676470588,0.027280615072727277,0.14878371366233767,0.12603923832034633,0.09001657870995672,0.08665504311255412,0.1197015644069264,0.08353215281818181,0.09303025781818182,0.096868584,0.08895971945454545,0.08021647754545455,0.08296693145454546,0.07430380954545455,0.11687921454545455,0.11722407272727273,0.0926090909090909,0.11318181818181819,0.06828181818181818,0.09864545454545454,0.0793,0.053827272727272724,0.09285454545454547,0.12246322272727274,0.10000971690909091,0.08546591736363636,0.08534077663636364,0.07701225409090909,0.09827279090909093,0.09572624345454545,0.24072532972727273,0.12460693072727275,0.1304331288181818,0.24158414981818185,0.08313686672727273,0.2249987259090909,0.12904811005454547,0.11239041164545455,0.10607233563636363,0.06538401620320856,0.040593251287081335,0.05319733427272728,0.05009767709090909,0.054824789160173165,0.037354282272727274,0.031218188181818176,0.02806591918181818,0.030215592818181817,0.06437589975659824,0.022406736153502235,0.042862599545454544,0.019438443045454546,0.022216574252272726,0.02543680479254079,0.03181396882045454,0.03575948988181818,0.03074052473636364,0.029314728475,0.044394120342424244,0.039879086706818175,0.04152369907575758,0.03091639471818182,0.06425896300802139,0.04610799901228502,0.053904932768595044,0.056451944448680354,0.12278007581818183
519,0.025400801612299465,0.02759437911818182,0.14973648058441558,0.12693444209956709,0.09037164545021646,0.08699119308225109,0.12029441429004328,0.08399487872727272,0.09327848290909091,0.09717874154545454,0.08921213972727272,0.08066422409090909,0.08350139963636363,0.07458351827272727,0.11751142545454546,0.11769461181818182,0.0932090909090909,0.11372727272727273,0.06862727272727272,0.09904545454545453,0.07970000000000001,0.05412727272727272,0.09343636363636364,0.12295099190909092,0.1003863209090909,0.08595845409090909,0.08585717536363636,0.077455673,0.09875197672727273,0.096175173,0.2418682290909091,0.12548133054545454,0.1314082089090909,0.24286519236363635,0.083687915,0.22611778581818182,0.13066347612727272,0.11386943107878787,0.1074477428181818,0.06701153019251337,0.0407898110645933,0.053988701363636364,0.05092037781818182,0.055111929558441554,0.03764013436363636,0.031367185181818184,0.028259518636363636,0.03039542572727273,0.06742139468328445,0.023425980305514158,0.04429507497272728,0.019636056443181817,0.02242821330681818,0.025773263426573424,0.03245257845,0.03650883931818182,0.0312693679909091,0.029715088688636367,0.045961763710606056,0.040236753656818176,0.041882906024242425,0.031363841178787884,0.06497696229946524,0.04665512775921376,0.05441029841115703,0.05711688172140763,0.1235829229157428
520,0.025511806264705884,0.027924381684090907,0.15070293173160174,0.12784116923376623,0.09072784391341991,0.08733086772294373,0.12088525031601732,0.08443227627272727,0.09348842063636363,0.09746278772727272,0.089434024,0.08106557909090908,0.08404019227272728,0.07486598372727273,0.11812006,0.11817992727272726,0.09385454545454545,0.11427272727272729,0.06896363636363635,0.09954545454545455,0.08012727272727273,0.05439090909090909,0.09397272727272728,0.12344788054545455,0.10077788672727274,0.08644805627272728,0.08633502890909091,0.07787510427272727,0.09921831018181818,0.09664058081818183,0.24299887263636363,0.1263551292727273,0.13237439690909092,0.24411950381818182,0.08422477418181819,0.22721069045454545,0.1322769264878788,0.1153634022060606,0.10882423936363636,0.0687504642228164,0.04101283628708134,0.05478145809090909,0.05175718654545455,0.055429298463203464,0.037949374636363636,0.03151696336363636,0.02846326327272727,0.030571724999999998,0.07059273317008798,0.024497930233979136,0.04583220478181818,0.01989420504772727,0.02270248063181818,0.026103724491841493,0.033144413409090905,0.037319701513636366,0.031845123206818184,0.03016674651590909,0.04757066726060606,0.04063580446363636,0.04228022303636363,0.03185566126363636,0.06573208109625668,0.047232739218673214,0.05497337656818182,0.05777247153079179,0.12439282826829268
521,0.02564635703208556,0.028258115845454547,0.15164868793073594,0.12869318032467533,0.09112667962337663,0.0876901277012987,0.12153860914718616,0.08491463036363636,0.09373094363636364,0.09778462927272727,0.08968864663636364,0.08142690899999999,0.08458936727272727,0.07510602390909091,0.11876364818181818,0.11866004909090909,0.09447272727272726,0.1149090909090909,0.06933636363636363,0.10006363636363637,0.08053636363636364,0.054690909090909096,0.09450909090909092,0.12393218900000001,0.1011621720909091,0.086927035,0.08675950772727273,0.07827112781818182,0.09972820836363637,0.09709809490909092,0.24419802454545456,0.12730745963636367,0.13342374545454547,0.2454191961818182,0.08479512854545455,0.2283557689090909,0.13387165543030302,0.1167998483878788,0.11012611672727272,0.07061511102495543,0.041278942911483256,0.05563672890909091,0.05266278236363637,0.055745437885281385,0.038197675818181814,0.031669905,0.028635910545454547,0.03073664245454546,0.0738270858914956,0.02556865402682563,0.04743777856818183,0.020180013963636365,0.023003093959090906,0.026349497958041958,0.033841063520454545,0.03814245399090909,0.03241739086818182,0.030600568979545453,0.0493244574969697,0.041031258936363633,0.04268481257272727,0.03236618753939394,0.06649345310695187,0.047813920724815724,0.055532164202479334,0.05847674330498534,0.12524506040354766
522,0.025783303844919784,0.028590449097727275,0.152595738978355,0.12954294545454548,0.09152580043290044,0.08804527016450217,0.12221649522943721,0.08540098736363637,0.09397913454545455,0.09810803981818181,0.08993242936363637,0.08180192172727273,0.08512600745454546,0.07532208081818183,0.11940065363636364,0.11912845454545455,0.09507272727272728,0.11545454545454546,0.06973636363636364,0.10060000000000001,0.08093636363636364,0.05501818181818181,0.09505454545454546,0.12440388054545455,0.10154419154545455,0.08744002118181818,0.08719317327272727,0.07867132045454546,0.10027784190909092,0.09754408272727272,0.24542328536363636,0.1282739579090909,0.13450119345454545,0.2467257550909091,0.08536347390909091,0.22952972072727273,0.13541845996363636,0.11822598307575757,0.11135763272727273,0.07252073996613191,0.041540268813397126,0.05650328036363637,0.053577259090909095,0.05605598216017316,0.038395223,0.031837454545454544,0.028819097454545452,0.030922663454545453,0.07711799272727272,0.026644341642324886,0.04907722282272728,0.020467634347727272,0.02329671189090909,0.02657762677156177,0.03454733330454545,0.038978628625000004,0.032992829952272734,0.031030048368181816,0.05113270111212121,0.041426306631818184,0.04310397244242424,0.03289499585454546,0.0672603314117647,0.04839669823832924,0.05612661040289257,0.05919425529032258,0.1261156179135255
523,0.025906574203208556,0.02891644828636364,0.15356288072727273,0.1304504032900433,0.09190412401731601,0.08838611540692641,0.12286240462337662,0.08585275372727273,0.09420010745454546,0.098392460818181815,0.09013084954545454,0.08213713872727273,0.08565378072727273,0.07557137781818181,0.12001802272727273,0.1195913590909091,0.09567272727272727,0.116,0.07013636363636364,0.10099999999999999,0.08135454545454544,0.05532727272727273,0.09560909090909092,0.12487434936363638,0.10193554081818182,0.08798739527272727,0.08768689918181818,0.07908751127272727,0.10081632872727274,0.09800272309090909,0.24661708354545453,0.12918980081818182,0.135547107,0.2480013889090909,0.085902746,0.23069315090909093,0.13692260474545456,0.11966113652121213,0.11255462027272727,0.07439562997860963,0.04176140369856459,0.05733981163636363,0.0544589949090909,0.05636198401082251,0.038576589545454544,0.03202479418181818,0.029049629363636364,0.031148173181818183,0.08046720014662756,0.0277412136438152,0.050742468672727276,0.020754381868181817,0.02357706921363636,0.026866648508158508,0.03528260962272727,0.039836397831818186,0.03359136714772727,0.03147932770227273,0.052874667701515145,0.04182757977272727,0.043533722509090905,0.03344160138181818,0.06803620364438502,0.0489794239017199,0.05675607263016529,0.05985224647214076,0.12697458198447895
524,0.025983267938502676,0.02925045317045455,0.15452177880086582,0.1313438365887446,0.09230682643722944,0.08874720172294372,0.12351361070995671,0.08631844027272727,0.09442570536363637,0.09868298536363636,0.09034999754545454,0.0825238450909091,0.08620865763636364,0.07582588227272727,0.12065213181818182,0.12008250272727272,0.09627272727272727,0.11654545454545455,0.07053636363636363,0.10143636363636363,0.08179090909090908,0.05565454545454545,0.09614545454545453,0.1253452868181818,0.10235528436363638,0.08850480418181818,0.08818849299999999,0.0794793050909091,0.10132033390909091,0.09847244345454546,0.2477950619090909,0.13013559481818182,0.13662108772727272,0.24929897436363638,0.08645260536363636,0.23185878554545453,0.13839734346060606,0.12105091386363637,0.11375176818181817,0.0763074868912656,0.04199262322966507,0.05820440163636364,0.05536776672727273,0.05668290784415584,0.038772163727272727,0.032235848181818176,0.029300930454545456,0.031394515454545455,0.08383682619941349,0.028825307509687034,0.05243593602727273,0.02104171973409091,0.023859919011363636,0.027109822116550112,0.03602400799545455,0.04069824716136364,0.034189844804545455,0.031924607252272724,0.05461326532272728,0.042257669443181815,0.043998019036363634,0.03402366368181819,0.06883491481016042,0.049580330449631456,0.057334600754132235,0.06047818597360704,0.12787862474722836
525,0.02605017615508021,0.02959875875681818,0.15546200359307358,0.13219424245454545,0.09268619473593075,0.089103154,0.12414362796103896,0.08678286363636363,0.09463801554545453,0.09896968145454545,0.09056932845454545,0.08294537309090909,0.08674999,0.0760635190909091,0.12128255,0.12058031272727271,0.09684545454545454,0.11709090909090909,0.07093636363636363,0.10185454545454546,0.08221818181818182,0.05599090909090909,0.09668181818181817,0.12581978872727273,0.10278357872727271,0.08897044045454545,0.08865240263636363,0.07984342854545455,0.10178373827272727,0.09894055054545454,0.24895008545454544,0.13110821736363637,0.137707338,0.2506020659090909,0.08699716,0.23300743436363636,0.13985130805454546,0.12239234456666667,0.11495874963636363,0.07827667693761141,0.04224833992822966,0.05906172036363637,0.05627817254545455,0.057028222846320344,0.039001044636363634,0.032458642272727274,0.029568260909090913,0.03165363390909091,0.08719589465395894,0.029883166640834572,0.054145331390909095,0.021329606429545456,0.02414925548636364,0.02728322567132867,0.03676473854772727,0.04156212854772728,0.03478417736136364,0.03236478839090909,0.05630365763333333,0.042728232463636356,0.04450346266060606,0.034640756130303034,0.06965850568983957,0.0502108503955774,0.057884864289256203,0.06114774530498534,0.12882183254767185
526,0.0261619622513369,0.029932799456818183,0.15638290222077922,0.13302873897402598,0.0930046422034632,0.0894246284935065,0.12470602485281385,0.08721308890909091,0.09481748400000001,0.09921773436363636,0.09073950109090909,0.08329811845454545,0.08723485736363636,0.07630130218181819,0.12188507727272727,0.12103719363636363,0.09739090909090908,0.11763636363636364,0.0713090909090909,0.10236363636363635,0.08263636363636363,0.056309090909090906,0.0972090909090909,0.126288646,0.1031530230909091,0.08942053045454545,0.08908523881818181,0.08023377327272728,0.10225094981818182,0.09943614890909092,0.2500791178181818,0.1320452590909091,0.13876337454545454,0.25188232936363636,0.08751740563636363,0.23411100999999998,0.1412678182969697,0.12371954908484849,0.1161624659090909,0.0802421622513369,0.04250170215550239,0.05986405409090909,0.05713988445454545,0.0573702270974026,0.039277803,0.03265937372727273,0.029823004545454546,0.03189075390909091,0.09051833291202346,0.03092114574515648,0.055840041068181814,0.02161065520909091,0.024432127393181815,0.027506046895104896,0.037509768215909095,0.04243376982272728,0.035375533790909096,0.03279910609545455,0.05786553056060606,0.04319155836590909,0.04498768973030303,0.03525043731515152,0.07047015480481283,0.05083527821130221,0.058478935863636367,0.06189391517595308,0.12974417439689578
527,0.026283470828877,0.030219598163636365,0.15732493481385282,0.13389327533333334,0.09331102490476191,0.08974248901298701,0.12529274863636364,0.08762883572727273,0.09499770781818183,0.09945165372727272,0.09089635872727272,0.08366860709090909,0.08768339181818183,0.076512252,0.12248479,0.12147436272727273,0.09797272727272728,0.11818181818181818,0.07168181818181818,0.10281818181818182,0.08306363636363635,0.05661818181818182,0.09770909090909091,0.12675034754545456,0.10349464309090908,0.08990568954545454,0.08954031981818182,0.08065467645454545,0.10273272263636364,0.09994314972727274,0.2512060270909091,0.13297176545454545,0.1398244029090909,0.253154195,0.08803132145454545,0.2352131949090909,0.14260604122121212,0.12501511693636363,0.11733903554545454,0.08219269129768271,0.042764450631578944,0.06064847072727273,0.05797784772727273,0.05766641685714286,0.03955342209090909,0.03287189909090909,0.030068968363636362,0.03212286527272727,0.09378760846920821,0.03194280591356185,0.05749085009090909,0.021866021493181818,0.024689511118181816,0.027727516855477852,0.038262806152272726,0.043328330422727275,0.035975287970454545,0.033249087197727276,0.059435799337878785,0.04358989020681818,0.04539027385757576,0.03580646096363637,0.07123566662032085,0.05140404212285012,0.05909116325826447,0.06261336983577713,0.13065821696230598
528,0.026412792855614972,0.030472307536363638,0.15830139392640694,0.13479154085281386,0.0936262464891775,0.09006680293506494,0.1259534901038961,0.08805312054545454,0.09519858545454545,0.09970092218181818,0.09106999781818183,0.08409608181818182,0.08817251263636364,0.07668998045454546,0.12309384545454546,0.12191472636363637,0.0985090909090909,0.11881818181818181,0.07208181818181818,0.10318181818181818,0.0835,0.05695454545454545,0.09823636363636364,0.12721359154545453,0.1038547500909091,0.09041733009090909,0.09000713081818182,0.0810795139090909,0.10320003418181818,0.10043519409090909,0.25236276736363633,0.1339358198181818,0.14092762463636366,0.2544309041818182,0.08855570018181819,0.23636038454545452,0.14386282857878788,0.12624403169393938,0.11847102154545454,0.08413579775044563,0.04305533515789473,0.061441293181818186,0.058817391000000004,0.05793574875324676,0.03979212072727273,0.03311739936363636,0.030329042636363636,0.03237746245454545,0.09695940305571847,0.03292160928614009,0.05910643765454546,0.022119064731818183,0.02494286228863636,0.02789926736130536,0.039002849422727276,0.044208827236363636,0.03656580757045455,0.033694442475,0.061089561153030304,0.04394844594318182,0.04574641084545455,0.036324051693939395,0.07197582396524065,0.051939176648648645,0.0596885248285124,0.06327716226979473,0.13160167767849223
529,0.026598043336898393,0.030740290629545454,0.15930324155844156,0.13571643183982685,0.09394772005627705,0.09038071903463203,0.12658733395238095,0.088479139,0.09539141481818181,0.09995962627272727,0.09124283645454545,0.08446884736363637,0.08870821345454545,0.07684705800000001,0.12367690363636363,0.12241082363636363,0.09910000000000001,0.11936363636363635,0.07251818181818181,0.10363636363636362,0.08394545454545455,0.057281818181818184,0.09869090909090908,0.12769877136363636,0.10426200845454545,0.09089734145454545,0.09043277554545454,0.08147841490909091,0.10366106790909092,0.10090253236363637,0.253616003,0.1349736239090909,0.142106025,0.25572369745454543,0.08909054781818182,0.23759312936363636,0.14507469425151515,0.1274500063878788,0.11961087027272727,0.08606068820677361,0.04337330377751196,0.062219330272727275,0.0596516189090909,0.05824522777056278,0.040059232,0.033380682,0.030621370000000002,0.03266772054545455,0.10000743127859237,0.033838194312965725,0.06072015539545455,0.02242047348409091,0.02523819717272727,0.028140534386946383,0.039706200618181815,0.045030813586363634,0.0371178453,0.034092535604545456,0.06265367078030303,0.04435488057954545,0.04615163032121212,0.03687968967878788,0.07274500127005347,0.05252137490663391,0.06029466366322314,0.06397908032258065,0.13262430925055432
530,0.026771208721925132,0.031007857395454544,0.1603090204891775,0.1366509515974026,0.09427677352813854,0.09068771326406927,0.12718489257575757,0.08893435390909091,0.09561073554545453,0.10024822427272727,0.09143532018181819,0.08478217163636365,0.0892312800909091,0.07705212981818182,0.12424358636363636,0.12295591545454544,0.09962727272727272,0.11990909090909091,0.07297272727272727,0.10418181818181817,0.08438181818181817,0.0576090909090909,0.0992,0.12818453636363636,0.10469087381818182,0.09136161945454546,0.09084993,0.08189546009090909,0.10415873927272727,0.10134231672727273,0.25498217954545455,0.1360952398181818,0.14339215745454545,0.25706505590909096,0.08965237827272728,0.23893248727272728,0.14624285235757575,0.12864112819696968,0.12077574036363635,0.08790618882352941,0.043681882313397126,0.06300547954545455,0.06049293945454546,0.05856605775108226,0.04037571354545454,0.03365805,0.030934151818181817,0.032985868363636366,0.10292953552492669,0.03469899129061103,0.06229349233181818,0.022728625006818184,0.025533593615909088,0.028441468664335664,0.04037787857954545,0.04582150582727273,0.03764101527272728,0.03446402066818182,0.06410156282727274,0.04477145791136364,0.04657111613636364,0.0374434208969697,0.07351318205080214,0.05312005294594595,0.06088785854132231,0.06471286167155425,0.13373704406651885
531,0.026820647636363635,0.03125352655227273,0.16127137435497835,0.13753931918614717,0.09463362864069264,0.09101121658441559,0.12777776471428573,0.08945940190909091,0.09590236909090909,0.10059451772727272,0.09167949781818181,0.08512776490909091,0.08969578945454545,0.07731039918181819,0.12482260090909092,0.12350483363636364,0.10017272727272726,0.12045454545454545,0.0734,0.10463636363636364,0.0848090909090909,0.05794545454545454,0.09979090909090908,0.12864238154545454,0.10510726945454545,0.09186046972727273,0.09133763036363636,0.08233981854545455,0.10472911990909091,0.10178316127272727,0.2564428871818182,0.13729441072727272,0.1447875190909091,0.25848712036363636,0.09026103318181819,0.24036326627272728,0.1473639925030303,0.1297697591939394,0.12193020990909091,0.08963878913368983,0.04396213072009569,0.06383819372727273,0.061361547272727274,0.05887117355194805,0.04069685409090909,0.033936518636363634,0.031243177818181814,0.03329633409090909,0.1057305207595308,0.035527359977645306,0.06378789991363637,0.022999723347727274,0.025787473827272724,0.028711085668997664,0.04104924648409091,0.04662807926590909,0.03817456086818182,0.03486086438409091,0.06547872692575757,0.04515075521818182,0.046967393133333334,0.03796891999393939,0.0742555938315508,0.05369496046437347,0.061417718553719004,0.06544894744281525,0.13492217870731707
532,0.0268303091657754,0.031474675297727274,0.16221610392640692,0.13842386007359309,0.09500869004761904,0.09134650213419913,0.12834989551082251,0.08998241254545454,0.09619291454545455,0.10094065963636364,0.09192860645454544,0.08548419763636363,0.09015746845454546,0.07760900472727274,0.12543457363636365,0.12404023818181818,0.10066363636363636,0.121,0.07380909090909091,0.10509090909090908,0.08523636363636364,0.058254545454545455,0.1003181818181818,0.12911278818181818,0.10551917727272726,0.09233660063636363,0.09183305827272727,0.08278553663636364,0.10526303845454545,0.10222442327272728,0.2578947259090909,0.1384951100909091,0.1461995152727273,0.2599221213636364,0.09087604809090909,0.2417943519090909,0.14845793925454545,0.13080886483333332,0.12306759545454544,0.09127853637611408,0.04423594583492823,0.06465333318181818,0.06221298681818182,0.059158100577922076,0.04101262890909091,0.03421482336363636,0.03156427945454546,0.033610371363636364,0.10839390885043988,0.03632194802682563,0.06522604825,0.023250421181818182,0.026022129343181818,0.02896505058041958,0.041718494665909094,0.047426702875,0.03871199482727273,0.03527058018409091,0.06675554956212121,0.04549722230454545,0.047313373387878783,0.0384540765969697,0.07497433077540107,0.05424595306142506,0.06191906043595041,0.06616980346041056,0.13614387619068735
533,0.026878497008021387,0.03167685585454546,0.16316998825108225,0.13932298494372294,0.0953703679047619,0.09167597928138528,0.12891832761904762,0.09045358827272727,0.09643690481818182,0.10125322427272727,0.09214991654545454,0.08581325318181819,0.09062816118181818,0.07790321163636364,0.12606731545454547,0.12455294454545456,0.1012,0.12154545454545454,0.07419999999999999,0.10554545454545455,0.08565454545454544,0.05857272727272727,0.10088181818181817,0.1296116302727273,0.105928785,0.09277939990909091,0.09232590827272726,0.08323092727272728,0.10574803663636363,0.10269825718181819,0.25927582763636364,0.13965999827272726,0.14757369036363638,0.2613248072727273,0.09146664590909091,0.24317198327272724,0.1495127824121212,0.1317796570212121,0.12417362945454545,0.09285300830124776,0.04452253550478469,0.06540486563636363,0.06300684036363637,0.059430614341991345,0.041322781727272724,0.03449938472727272,0.03190782190909091,0.03394885481818182,0.11088898360410558,0.03705758268554396,0.06660951671363637,0.023478937677272726,0.02624035145681818,0.029199780557109555,0.04235558844318182,0.04818038248863636,0.03921816800909091,0.03565547574772727,0.06796680658636364,0.045825783904545454,0.04761551793333334,0.03890943679090909,0.07567434518449198,0.05478471487469288,0.0624505607623967,0.06690164360117302,0.13739857171175165
534,0.026958556438502677,0.03187734232045455,0.16413365327705629,0.14020543042857142,0.09569357206493506,0.09198742607359307,0.12949971406493507,0.09090736209090909,0.09666394418181819,0.10154872963636362,0.09235987518181817,0.08617148909090909,0.09110491318181818,0.07811372963636364,0.12668431,0.12507498545454546,0.10168181818181819,0.12209090909090908,0.07461818181818182,0.106,0.08603636363636363,0.05890909090909091,0.10140909090909091,0.13009988918181817,0.10634259263636364,0.09324960772727273,0.0928148230909091,0.083662852,0.106273608,0.1031897490909091,0.26062665172727273,0.1408240870909091,0.14892630418181818,0.2627116292727273,0.09204456772727272,0.24451586272727271,0.15052255196363637,0.13276180053333334,0.1252259876363636,0.09441142720677362,0.044845531976076554,0.06611212336363637,0.06374906154545455,0.059717139071428574,0.041619486454545454,0.03478731518181818,0.03226183827272727,0.03429618318181818,0.113202525457478,0.03773056611624441,0.06793702298636363,0.02368993444772727,0.02644617950909091,0.02940205227505827,0.042961165111363636,0.04890413915681819,0.03969625920227273,0.03602063322045455,0.06914487713939393,0.04616214735454545,0.047935595803030306,0.039355032336363636,0.07637770593048128,0.05533721268304668,0.06301095863636363,0.06764697059237536,0.13871315801995565
535,0.027048704093582888,0.03206653308636364,0.16509844354545455,0.14108734461038963,0.09602006241558442,0.09229865429870131,0.13008771299567098,0.09136545518181817,0.0968981270909091,0.10183676081818181,0.09256891845454546,0.0865179190909091,0.09157420890909092,0.07830655545454546,0.12730246727272726,0.12560747727272728,0.10221818181818182,0.12263636363636364,0.07503636363636364,0.10645454545454545,0.08642727272727273,0.05924545454545454,0.10199090909090908,0.1305592450909091,0.10674282763636364,0.0937450820909091,0.09330819845454545,0.08409608872727273,0.10683444118181819,0.10370782218181818,0.26198179254545456,0.141995446,0.15027481872727272,0.26410461863636364,0.09263216690909092,0.24585377981818182,0.15148051714242425,0.13375225931515153,0.12623411318181818,0.09588435914260249,0.04517244267703349,0.06680083236363636,0.06446636090909091,0.06001278101731602,0.04191849754545454,0.03505370609090908,0.032590646,0.034616181545454545,0.11532718557478007,0.03834417334277198,0.06920778741363637,0.023894619984090912,0.02664388428409091,0.029649648004662,0.04353424926590909,0.04958741673409091,0.04014343395681818,0.036355830193181816,0.07028093723636364,0.046487267325,0.0482589604060606,0.039779584127272734,0.07706945301604279,0.055885649098280095,0.06357605560950413,0.0683668646803519,0.14005513029490022
536,0.027118984938502674,0.03223899081136364,0.16605608807359307,0.14198257748051948,0.09639480685714287,0.09263104110822512,0.1306762722987013,0.091831275,0.09714446463636364,0.10212450036363636,0.09277800727272728,0.08686036190909091,0.09203091118181819,0.07853648854545454,0.12794152363636366,0.12613944727272727,0.10272727272727272,0.12318181818181818,0.07541818181818181,0.1069090909090909,0.08684545454545455,0.05959090909090909,0.10251818181818181,0.1309928738181818,0.10712264018181818,0.09423100400000001,0.09381566418181818,0.08454022236363636,0.10739786427272727,0.10421015881818181,0.2633650149090909,0.14318509790909092,0.1516379342727273,0.2655167409090909,0.09323860727272727,0.24721499581818182,0.1523775383090909,0.13470699816969697,0.12722450763636364,0.0971938487201426,0.04546435862440191,0.06747852609090908,0.0651808359090909,0.06031154601082251,0.04224025236363637,0.035282434272727266,0.032871978727272724,0.03488987490909091,0.11726066659824047,0.038899135691505216,0.07041414563636364,0.02409991866818182,0.026835277004545455,0.029974455153846155,0.04406849479545454,0.050213984943181814,0.040555483229545455,0.036653556238636364,0.07136559571060606,0.04678924152045454,0.04856698086363636,0.04017526563939394,0.0777339318235294,0.05641422133169533,0.06412553090289257,0.0690612027829912,0.1413829194678492
537,0.027176260548128342,0.032416132779545456,0.16701916554545454,0.14289241712554113,0.09676251596103896,0.09295284216450216,0.13130971636363636,0.09229975163636364,0.09739180890909091,0.10242391363636362,0.09299284836363636,0.08722063672727273,0.09249859509090909,0.07877583954545454,0.12861450727272727,0.12666689363636363,0.10327272727272727,0.12381818181818183,0.07580909090909091,0.10736363636363637,0.08728181818181818,0.059936363636363635,0.10309090909090908,0.1314306518181818,0.10751130027272726,0.09472034872727274,0.09430497963636363,0.08501032881818182,0.10792842909090909,0.10467126800000001,0.26478223754545455,0.14442603718181818,0.15305397545454547,0.2669340961818182,0.09384751354545454,0.248627681,0.15325598867272727,0.13558155553333331,0.12820596327272726,0.09839105740998218,0.04574004732775119,0.06814293136363636,0.0658814140909091,0.06063067808658009,0.04256907454545455,0.03554132127272727,0.033184644181818185,0.035191866,0.1189925886744868,0.03936846333084948,0.0715813,0.02434102024318182,0.02705352372272727,0.03025503905128205,0.04454815116590909,0.050764151102272725,0.040915775775,0.03690080740454545,0.07246781324848485,0.047100243,0.048883700957575764,0.04055690136363637,0.07839563520588234,0.05694376122358722,0.06462033120247934,0.0697529421143695,0.14269600844345898
538,0.027223110820855614,0.03259193660227273,0.16799303020779222,0.14382621182683983,0.09711411013419914,0.09325783796103897,0.13196792015584416,0.09276294363636364,0.09763100509090909,0.1027265259090909,0.09320902645454546,0.08753937636363636,0.09297013609090908,0.07906446909090908,0.12930677000000002,0.12719937363636363,0.10381818181818181,0.12436363636363637,0.0762090909090909,0.10781818181818181,0.08772727272727272,0.060281818181818186,0.10372727272727272,0.1318829330909091,0.10790740136363636,0.09521304472727272,0.09479483390909092,0.08549829554545454,0.10846749636363637,0.10512068390909092,0.26624003745454544,0.14570728309090908,0.15453967200000002,0.2683561930909091,0.09445232272727272,0.2500903180909091,0.15412893121818183,0.1364020339818182,0.12919366172727273,0.0994884387540107,0.04600198298564593,0.0687906240909091,0.06655150645454545,0.06095674624675325,0.04291782772727273,0.035850529090909085,0.03354574436363636,0.03553881018181818,0.12055890770674486,0.039780450828614006,0.07268958318636363,0.024603770677272728,0.027286131672727268,0.03050037419114219,0.04499638317272727,0.05128070116818182,0.04124730114090909,0.037131932113636364,0.07354758755151515,0.04740371093863636,0.04918474497878788,0.040915683654545454,0.07904624940106951,0.05746155680835381,0.06507682606404959,0.07043700318768328,0.1439756610864745
